,crosstalk,distance,error,pix1,pix2
390,1.8601678500076966e-06,8.06225774829855,1.5839123431616937e-06,9,13
391,3.2840916217597738e-06,7.0710678118654755,2.120628208903319e-06,9,14
392,4.642539814583667e-06,6.082762530298219,6.006203572974601e-07,9,15
393,4.536556379522786e-06,5.0990195135927845,2.4693864265472605e-06,9,16
394,8.351977867218487e-06,4.123105625617661,2.394804207364466e-06,9,17
395,9.843958473556029e-06,3.1622776601683795,3.2681528577010547e-06,9,18
396,1.4984926476944765e-05,2.23606797749979,4.447547665693408e-06,9,19
397,0.00015368066750542426,1.4142135623730951,9.481162029410457e-06,9,20
398,0.00083883154064511,1.0,1.2502324927554767e-05,9,21
399,0.00015241917304884952,1.4142135623730951,1.4012322751373833e-05,9,22
400,1.2049503990141791e-05,2.23606797749979,3.7727615327223903e-06,9,23
401,2.9306836874742334e-06,9.219544457292887,4.3530127916209915e-07,9,24
402,1.7550403461598734e-06,8.246211251235321,1.5156292946586133e-06,9,25
403,6.725828987515242e-06,7.280109889280518,2.9215009128685504e-06,9,26
404,4.060222752116907e-06,6.324555320336759,1.4176213617795681e-06,9,27
405,4.297049305501211e-06,5.385164807134504,2.356728894457761e-06,9,28
406,5.356165714742763e-06,4.47213595499958,1.9801621252426574e-06,9,29
407,5.819628117083758e-06,3.605551275463989,2.785587475480953e-06,9,30
408,9.530676979627508e-06,2.8284271247461903,3.171799565155563e-06,9,31
409,1.189856741096324e-05,2.23606797749979,4.6363390640174853e-07,9,32
410,1.8123127916736183e-05,2.0,4.646555358986602e-06,9,33
411,1.3579619923920093e-05,2.23606797749979,4.5669879833999245e-07,9,34
412,1.1138125658379351e-05,2.8284271247461903,2.57066212330779e-06,9,35
413,2.534964763266637e-07,9.486832980505138,5.495745725191036e-07,9,36
414,2.6148067046084256e-06,8.54400374531753,2.985188359802204e-07,9,37
415,3.4560978329860078e-06,7.615773105863909,2.721440339280092e-07,9,38
416,5.449080879195381e-06,6.708203932499369,2.6282101610119766e-06,9,39
417,4.864142785347676e-06,5.830951894845301,1.345497286487206e-06,9,40
418,6.124895192335472e-06,5.0,2.6866964129373277e-06,9,41
419,9.100706389128034e-06,4.242640687119285,2.6845609767595166e-06,9,42
420,8.661122780017348e-06,3.605551275463989,3.427290822779624e-06,9,43
421,8.118489503528776e-06,3.1622776601683795,9.648226093096687e-07,9,44
422,7.425549312022664e-06,3.0,3.19460723874422e-06,9,45
423,6.345808470628056e-06,3.1622776601683795,2.094484170297247e-06,9,46
424,9.94378282222787e-06,3.605551275463989,1.6879839381427743e-06,9,47
425,0.0009411173870984147,1.0,5.804672150864188e-06,10,11
426,2.3947234407025935e-06,10.04987562112089,6.505958902080001e-07,10,12
427,3.0438275984824407e-06,9.055385138137417,7.3270402648774e-07,10,13
428,1.3299460554207042e-06,8.06225774829855,4.848016717755469e-07,10,14
429,6.271800443358128e-06,7.0710678118654755,5.936301349347229e-07,10,15
430,3.913455321471674e-06,6.082762530298219,8.306218626265681e-07,10,16
431,7.851331758598834e-06,5.0990195135927845,1.1089364497778635e-06,10,17
432,5.972705023260765e-06,4.123105625617661,1.0104408642593258e-06,10,18
433,7.364381592699458e-06,3.1622776601683795,1.1380776357840743e-06,10,19
434,1.567509792438401e-05,2.23606797749979,1.5366846124247615e-06,10,20
435,0.00014375618143008885,1.4142135623730951,3.736287495996983e-06,10,21
436,0.0008985860667252712,1.0,1.2556219275860415e-05,10,22
437,0.00014145410663506325,1.4142135623730951,4.94957977388133e-06,10,23
438,2.617477556255453e-06,10.198039027185569,3.582474376569683e-07,10,24
439,3.6395535684926297e-06,9.219544457292887,7.99614766059068e-07,10,25
440,2.648912651122512e-06,8.246211251235321,6.807326536141398e-07,10,26
441,3.1097327433069727e-06,7.280109889280518,6.68977756144695e-07,10,27
442,6.2236042405097005e-06,6.324555320336759,1.0447454316306206e-06,10,28
443,3.700239452073626e-06,5.385164807134504,7.667290706346891e-07,10,29
444,4.412125718288914e-06,4.47213595499958,8.814870978036267e-07,10,30
445,6.3523232893201075e-06,3.605551275463989,1.0397756502984795e-06,10,31
446,7.742424168889655e-06,2.8284271247461903,3.583810893197246e-07,10,32
447,1.4375397548545057e-05,2.23606797749979,1.5787429376458146e-06,10,33
448,1.2781993442487091e-05,2.0,4.2720937778244567e-07,10,34
449,1.5669994297428614e-05,2.23606797749979,1.5392631907172666e-06,10,35
450,2.065482132968612e-06,10.44030650891055,5.984307541608188e-07,10,36
451,2.6225670684331545e-06,9.486832980505138,2.766315834344562e-07,10,37
452,3.892808773118078e-06,8.54400374531753,2.746859184134963e-07,10,38
453,2.6449509907208936e-06,7.615773105863909,6.80172789208471e-07,10,39
454,5.33635399348177e-06,6.708203932499369,8.371141268657562e-07,10,40
455,4.274378866748533e-06,5.830951894845301,8.601878035714126e-07,10,41
456,4.48455734458823e-06,5.0,8.510938484083266e-07,10,42
457,5.534545225993328e-06,4.242640687119285,9.88365481579895e-07,10,43
458,6.302333036339529e-06,3.605551275463989,6.795030782267424e-07,10,44
459,7.707147153574178e-06,3.1622776601683795,1.1673411404636559e-06,10,45
460,8.684363592186258e-06,3.0,1.1671751589386054e-06,10,46
461,7.4114858062980875e-06,3.1622776601683795,9.383040663344952e-07,10,47
462,2.3436867077547227e-06,11.045361017187261,3.1918165525784747e-07,11,12
463,2.549202366997772e-06,10.04987562112089,3.327942712804093e-07,11,13
464,3.6000570768990118e-06,9.055385138137417,3.9557986776770206e-07,11,14
465,2.0959942865875026e-06,8.06225774829855,2.442095383199883e-07,11,15
466,3.841201184910631e-06,7.0710678118654755,4.0849236774087556e-07,11,16
467,5.879605217313544e-06,6.082762530298219,4.977453391415874e-07,11,17
468,5.226593804533565e-06,5.0990195135927845,4.746683896934207e-07,11,18
469,7.1218483476101215e-06,4.123105625617661,5.560568600411325e-07,11,19
470,8.071287821191147e-06,3.1622776601683795,5.80092489624045e-07,11,20
471,1.4684768049519187e-05,2.23606797749979,7.288095905318986e-07,11,21
472,0.00014145700040026538,1.4142135623730951,2.4773464076928974e-06,11,22
473,0.0008817441249133406,1.0,6.177981737113735e-06,11,23
474,2.1441440873373566e-06,11.180339887498949,2.3834915302709628e-07,11,24
475,1.7086090493308449e-06,10.198039027185569,2.723216807888773e-07,11,25
476,3.3348253258352737e-06,9.219544457292887,3.802521249388671e-07,11,26
477,2.0087367594364722e-06,8.246211251235321,2.8753652714746843e-07,11,27
478,3.183685999875474e-06,7.280109889280518,3.7165105588627846e-07,11,28
479,4.26238904420224e-06,6.324555320336759,4.246069230423625e-07,11,29
480,5.507273338388967e-06,5.385164807134504,4.890599411568071e-07,11,30
481,6.227227543589833e-06,4.47213595499958,5.17830975302245e-07,11,31
482,6.376682972705076e-06,3.605551275463989,2.8660541989414455e-07,11,32
483,7.772624703860193e-06,2.8284271247461903,5.798778519637485e-07,11,33
484,1.3497715272542259e-05,2.23606797749979,3.930228609394868e-07,11,34
485,1.4110609544748614e-05,2.0,7.673982728913338e-07,11,35
486,2.408104663100788e-06,11.40175425099138,3.2276785521501066e-07,11,36
487,6.997116216681971e-07,10.44030650891055,1.164280985509101e-07,11,37
488,3.2039075088296557e-06,9.486832980505138,2.155772782651558e-07,11,38
489,2.8105926420427726e-06,8.54400374531753,3.490807744070986e-07,11,39
490,3.028842438341064e-06,7.615773105863909,3.4833224666735025e-07,11,40
491,4.226055412013042e-06,6.708203932499369,4.274978934449958e-07,11,41
492,5.367181921751653e-06,5.830951894845301,4.775117418356325e-07,11,42
493,5.262352106354135e-06,5.0,4.781927784254034e-07,11,43
494,5.61749827084461e-06,4.242640687119285,4.2570797885961487e-07,11,44
495,7.307882674989389e-06,3.605551275463989,5.636393155617455e-07,11,45
496,7.989896676934891e-06,3.1622776601683795,5.803545433972395e-07,11,46
497,8.866296278708396e-06,3.0,5.866129335192889e-07,11,47
498,0.0008543058675640806,1.0,3.4521402895690447e-05,12,13
499,1.619286459422379e-05,2.0,4.788223839595307e-06,12,14
500,8.026498800370066e-06,3.0,7.904805439988626e-07,12,15
501,5.761363667974927e-07,4.0,8.945507135164582e-07,12,16
502,6.478999527324111e-06,5.0,2.1268440967529847e-06,12,17
503,2.3747136583080283e-06,6.0,1.6264782828330338e-06,12,18
504,3.2622985062361002e-06,7.0,2.1088223700510453e-06,12,19
505,1.7058828679581212e-06,8.0,1.0059158353707911e-06,12,20
506,1.504212487809186e-06,9.0,5.303936137674486e-07,12,21
507,3.1407499258469427e-06,10.0,2.0431007960830697e-06,12,22
508,3.0556124537636634e-07,11.0,6.09485756692998e-07,12,23
509,0.0008687441451396846,1.0,7.503716317697671e-06,12,24
510,0.00016810784464318124,1.4142135623730951,1.5073253455967481e-05,12,25
511,1.4848651286360167e-05,2.23606797749979,4.408506876557282e-06,12,26
512,9.708334478125627e-06,3.1622776601683795,2.2052236967802318e-06,12,27
513,8.493739394210666e-06,4.123105625617661,3.3660030600576437e-06,12,28
514,4.7866493648651315e-06,5.0990195135927845,1.8885857384439445e-06,12,29
515,7.445054771783505e-06,6.082762530298219,3.2023033473118095e-06,12,30
516,6.596244443360465e-06,7.0710678118654755,2.672766271565583e-06,12,31
517,3.7677832757035665e-06,8.06225774829855,2.6095352592612946e-07,12,32
518,5.227614151110392e-06,9.055385138137417,2.531975826210397e-06,12,33
519,2.872265472707916e-06,10.04987562112089,2.1007581054899914e-07,12,34
520,1.1524136908906258e-06,11.045361017187261,8.328250110206884e-07,12,35
521,3.8346223512547367e-05,2.0,6.858153106523206e-06,12,36
522,1.2889752298424553e-05,2.23606797749979,6.63061883729193e-07,12,37
523,8.948189603406456e-06,2.8284271247461903,4.380122363439005e-07,12,38
524,6.985802408247273e-06,3.605551275463989,3.0221271275032524e-06,12,39
525,6.879711629995755e-06,4.47213595499958,1.6073582695146161e-06,12,40
526,5.152291440805222e-06,5.385164807134504,2.49975117753963e-06,12,41
527,4.510989961260777e-06,6.324555320336759,1.908250720695397e-06,12,42
528,5.962286243296494e-07,7.280109889280518,9.142198396765838e-07,12,43
529,4.2204474227114074e-06,8.246211251235321,6.966046439128917e-07,12,44
530,6.265593714350754e-07,9.219544457292887,9.436539900452516e-07,12,45
531,2.3165376495379822e-06,10.198039027185569,1.2760969389530568e-06,12,46
532,2.319691756751526e-06,11.180339887498949,8.180950122270081e-07,12,47
533,0.0009480005672782651,1.0,3.634295574446738e-05,13,14
534,1.0610229299113065e-05,2.0,9.084186333672116e-07,13,15
535,6.002828914903732e-06,3.0,2.863467796973169e-06,13,16
536,1.3306822002915135e-05,4.0,3.035208334258097e-06,13,17
537,1.2110548885623121e-06,5.0,1.153742080387754e-06,13,18
538,4.52223175250273e-06,6.0,2.4625916694263003e-06,13,19
539,6.362112689486949e-06,7.0,1.935670479810207e-06,13,20
540,5.554960430675319e-06,8.0,1.0181056397910382e-06,13,21
541,3.0622402842654873e-06,9.0,2.0013303038275814e-06,13,22
542,1.4682990120498358e-06,10.0,1.326301024889432e-06,13,23
543,0.00015093559948929657,1.4142135623730951,3.125359320435985e-06,13,24
544,0.0009133573199603172,1.0,3.486289777226426e-05,13,25
545,0.00015246843803461225,1.4142135623730951,1.4016717919796734e-05,13,26
546,1.3090094646032871e-05,2.23606797749979,2.5529163687457094e-06,13,27
547,8.329882078225509e-06,3.1622776601683795,3.306723645342741e-06,13,28
548,6.180664882220804e-06,4.123105625617661,2.1364083688443087e-06,13,29
549,5.940183343972334e-06,5.0990195135927845,2.8368012047593526e-06,13,30
550,7.546203744775847e-06,6.082762530298219,2.8401557003132783e-06,13,31
551,3.712494565634987e-06,7.0710678118654755,2.5900341951608975e-07,13,32
552,1.4951770870852993e-06,8.06225774829855,1.34414414973627e-06,13,33
553,3.493339425485179e-06,9.055385138137417,2.3165613502413783e-07,13,34
554,-9.382200411979601e-08,10.04987562112089,,13,35
555,1.72069253264365e-05,2.23606797749979,4.5602118428004355e-06,13,36
556,1.2557485108314626e-05,2.0,6.543245110774067e-07,13,37
557,1.3543915004033065e-05,2.23606797749979,5.388095401795235e-07,13,38
558,8.134627562716298e-06,2.8284271247461903,3.2356080106888487e-06,13,39
559,1.0539602961249538e-05,3.605551275463989,1.9849668191223413e-06,13,40
560,5.046653143606484e-06,4.47213595499958,2.4559865564938878e-06,13,41
561,4.428402379269722e-06,5.385164807134504,1.8815095761664453e-06,13,42
562,3.3157464449665618e-06,6.324555320336759,2.1378290157761973e-06,13,43
563,3.013820001010555e-06,7.280109889280518,5.882511337166571e-07,13,44
564,4.78049274859452e-06,8.246211251235321,2.5843782943410993e-06,13,45
565,3.650101741942404e-06,9.219544457292887,1.5950431111926407e-06,13,46
566,2.55005049667297e-06,10.198039027185569,8.562570524587234e-07,13,47
567,0.0008452092952466342,1.0,8.114765386942321e-06,14,15
568,3.386534692239428e-05,2.0,6.8539697528609805e-06,14,16
569,1.1355580635005461e-05,3.0,2.8147773149430846e-06,14,17
570,6.8209790644015096e-06,4.0,2.7551055981497832e-06,14,18
571,1.0063140878488298e-05,5.0,3.7014045751917433e-06,14,19
572,1.1087128497790365e-06,6.0,8.107270023521975e-07,14,20
573,4.865812273974216e-06,7.0,9.538579017406619e-07,14,21
574,5.789353941988785e-06,8.0,2.772144688724509e-06,14,22
575,3.02771464145442e-07,9.0,6.063484986607498e-07,14,23
576,1.3074291067730575e-05,2.23606797749979,9.201116080708746e-07,14,24
577,0.00012739150022093024,1.4142135623730951,1.3112846835244666e-05,14,25
578,0.0008338516516703122,1.0,3.30294608627091e-05,14,26
579,0.00014690622069563704,1.4142135623730951,8.576839752456856e-06,14,27
580,1.3809824010401087e-05,2.23606797749979,4.289300037172989e-06,14,28
581,6.269390061190137e-06,3.1622776601683795,2.1606322356603954e-06,14,29
582,7.433173194193499e-06,4.123105625617661,3.197664424159566e-06,14,30
583,3.341179931361011e-06,5.0990195135927845,1.9012511183211136e-06,14,31
584,4.703513258883966e-06,6.082762530298219,2.915599648063675e-07,14,32
585,3.994192167381672e-06,7.0710678118654755,2.2119241524280776e-06,14,33
586,3.3751551792161023e-06,8.06225774829855,2.2772336079786508e-07,14,34
587,2.9529796024597626e-06,9.055385138137417,1.3327741742838737e-06,14,35
588,7.670341669624392e-06,2.8284271247461903,3.0654537140757105e-06,14,36
589,1.2032303908801607e-05,2.23606797749979,6.406177695562578e-07,14,37
590,1.3618774953263775e-05,2.0,5.403613597327818e-07,14,38
591,5.669072637234835e-06,2.23606797749979,2.7207704676008386e-06,14,39
592,7.999802209716186e-06,2.8284271247461903,1.732967068891277e-06,14,40
593,9.989696263377323e-06,3.605551275463989,3.478762423165315e-06,14,41
594,4.504493153791965e-06,4.47213595499958,1.9061484052852235e-06,14,42
595,1.9932411675679536e-06,5.385164807134504,1.6704623357254524e-06,14,43
596,5.250623061968364e-06,6.324555320336759,7.769429768650395e-07,14,44
597,6.235912989369559e-07,7.280109889280518,9.40784025170151e-07,14,45
598,4.4192747157449325e-06,8.246211251235321,1.761958146654014e-06,14,46
599,2.026773911114334e-06,9.219544457292887,7.645958460728673e-07,14,47
600,0.0010178320199273306,1.0,8.90098678989764e-06,15,16
601,1.2089365113656403e-05,2.0,9.437926848278005e-07,15,17
602,7.382350938571621e-06,3.0,7.524856195635636e-07,15,18
603,5.476917046669907e-06,4.0,6.522571935044447e-07,15,19
604,6.05854805943129e-06,5.0,6.619702385521054e-07,15,20
605,5.040789891663381e-06,6.0,5.368978711287846e-07,15,21
606,4.765901165532463e-06,7.0,6.080029523790345e-07,15,22
607,3.663146197597136e-06,8.0,5.315959051788362e-07,15,23
608,7.956209725524627e-06,3.1622776601683795,5.370788485458107e-07,15,24
609,1.5306881900082904e-05,2.23606797749979,1.090153183329755e-06,15,25
610,0.00012888142400459967,1.4142135623730951,3.160528234758222e-06,15,26
611,0.0009106804703174518,1.0,8.029912542457164e-06,15,27
612,0.000146006159788765,1.4142135623730951,3.3658557496664846e-06,15,28
613,1.3215940160146918e-05,2.23606797749979,9.90087543529402e-07,15,29
614,7.223344599273258e-06,3.1622776601683795,7.492864840525736e-07,15,30
615,6.644321422186678e-06,4.123105625617661,7.131785915773435e-07,15,31
616,4.976836586129046e-06,5.0990195135927845,2.7159517031954797e-07,15,32
617,5.626072602220258e-06,6.082762530298219,6.589875109713336e-07,15,33
618,3.942713068996406e-06,7.0710678118654755,2.2595521921921653e-07,15,34
619,3.1255758288316574e-06,8.06225774829855,4.758847099519152e-07,15,35
620,7.942438973973687e-06,3.605551275463989,7.829858406414585e-07,15,36
621,7.174624572415269e-06,2.8284271247461903,4.160006458279332e-07,15,37
622,1.248975617497934e-05,2.23606797749979,4.6095819418600545e-07,15,38
623,1.2378824915631701e-05,2.0,9.794101608593275e-07,15,39
624,1.1054309994742112e-05,2.23606797749979,8.641611914504992e-07,15,40
625,7.125258514671401e-06,2.8284271247461903,7.413488200326032e-07,15,41
626,8.147019037706416e-06,3.605551275463989,7.803540881690793e-07,15,42
627,5.729887311594684e-06,4.47213595499958,6.676749312951817e-07,15,43
628,6.530653783320195e-06,5.385164807134504,5.598322072662918e-07,15,44
629,5.621337775646085e-06,6.324555320336759,6.61571178734246e-07,15,45
630,4.0274723905873614e-06,7.280109889280518,5.449359298594247e-07,15,46
631,5.466237102356993e-06,8.246211251235321,5.91833430571004e-07,15,47
632,0.0008917850775559975,1.0,2.4836889258829246e-05,16,17
633,1.1066364538806565e-05,2.0,3.482864091814539e-06,16,18
634,8.51106174122719e-06,3.0,3.372742035193494e-06,16,19
635,6.343933824992883e-06,4.0,1.9314839538939304e-06,16,20
636,7.407031269702964e-06,5.0,1.1753676631771278e-06,16,21
637,1.7426759193800013e-06,6.0,1.5072989762599936e-06,16,22
638,1.4575922330370504e-06,7.0,1.319485151994765e-06,16,23
639,7.179264601339279e-06,4.123105625617661,6.815187547043804e-07,16,24
640,7.099000966968399e-06,3.1622776601683795,3.0670838171692472e-06,16,25
641,1.453474339425812e-05,2.23606797749979,4.3204890409423864e-06,16,26
642,0.0001334207723152194,1.4142135623730951,8.145792896012327e-06,16,27
643,0.0009105996992498578,1.0,3.453247937095008e-05,16,28
644,0.00016171784147773883,1.4142135623730951,1.0918916175005128e-05,16,29
645,1.131527961937275e-05,2.23606797749979,3.908676804102903e-06,16,30
646,9.65149547420293e-06,3.1622776601683795,3.2077244635561963e-06,16,31
647,6.014503277722845e-06,4.123105625617661,3.2965766190373443e-07,16,32
648,8.71288861019779e-06,5.0990195135927845,3.239874814868654e-06,16,33
649,4.742000862890989e-06,6.082762530298219,2.69895829069238e-07,16,34
650,4.670458672201568e-06,7.0710678118654755,1.6692693261945086e-06,16,35
651,7.50941085086584e-06,4.47213595499958,3.008016185540685e-06,16,36
652,7.328544277296804e-06,3.605551275463989,4.99840103599563e-07,16,37
653,7.936505931636836e-06,2.8284271247461903,4.124440136790787e-07,16,38
654,1.066838516640109e-05,2.23606797749979,3.699478740958676e-06,16,39
655,1.052004835481452e-05,2.0,1.9821999779220577e-06,16,40
656,1.0983721845708078e-05,2.23606797749979,3.617874246708631e-06,16,41
657,9.996377617283907e-06,2.8284271247461903,2.824051346009495e-06,16,42
658,1.0167081650269705e-05,3.605551275463989,3.7371124426696933e-06,16,43
659,5.52753116148028e-06,4.47213595499958,7.965408280069856e-07,16,44
660,5.815026981302868e-07,5.385164807134504,8.99785065801305e-07,16,45
661,6.4186077248729635e-06,6.324555320336759,2.1133114638935413e-06,16,46
662,5.123963111583481e-06,7.280109889280518,1.2133261313671595e-06,16,47
663,0.0009237333272126391,1.0,2.3855838962041746e-05,17,18
664,1.0367598349839811e-05,2.0,2.664298138508095e-06,17,19
665,1.0981986252767648e-05,3.0,2.1334237752277817e-06,17,20
666,7.3496869870566195e-06,4.0,1.1000137743121762e-06,17,21
667,5.441706645490021e-06,5.0,1.9179083306590533e-06,17,22
668,8.201322967775546e-06,6.0,2.3006042726461962e-06,17,23
669,5.838826491901376e-06,5.0990195135927845,6.009201282190951e-07,17,24
670,1.1663931606784505e-05,4.123105625617661,2.8197438754174677e-06,17,25
671,1.0056212394712844e-05,3.1622776601683795,2.597046386909921e-06,17,26
672,1.578350218739797e-05,2.23606797749979,2.4074248937500096e-06,17,27
673,0.00014972939253648775,1.4142135623730951,1.0070405611382276e-05,17,28
674,0.0009429824821299087,1.0,2.135876988015425e-05,17,29
675,0.00015982033068087168,1.4142135623730951,1.0488638145738697e-05,17,30
676,9.220278157537188e-06,2.23606797749979,2.3636653292356317e-06,17,31
677,7.759914992079086e-06,3.1622776601683795,3.7206178611718466e-07,17,32
678,8.910196312918217e-06,4.123105625617661,2.403511576077041e-06,17,33
679,5.902383582970704e-06,5.0990195135927845,2.9947879817992855e-07,17,34
680,4.863529876107078e-06,6.082762530298219,1.426973952067765e-06,17,35
681,6.966027892279934e-06,5.385164807134504,2.1252552409419477e-06,17,36
682,5.749764172178507e-06,4.47213595499958,4.374582142554041e-07,17,37
683,7.1426220244200795e-06,3.605551275463989,3.883189630995137e-07,17,38
684,8.03672749769906e-06,2.8284271247461903,2.3210140445407988e-06,17,39
685,1.2606359517943064e-05,2.23606797749979,1.928450208295625e-06,17,40
686,1.011838104461383e-05,2.0,2.5537611911564647e-06,17,41
687,1.25540290158973e-05,2.23606797749979,2.5271249967118833e-06,17,42
688,5.027156026350918e-06,2.8284271247461903,1.8682268621220212e-06,17,43
689,6.61087007640694e-06,3.605551275463989,8.375394968807515e-07,17,44
690,5.793661630232879e-06,4.47213595499958,2.0124246212094457e-06,17,45
691,3.1549672012694672e-06,5.385164807134504,1.211504243853723e-06,17,46
692,4.7259642517110776e-06,6.324555320336759,1.0616638311033405e-06,17,47
693,0.00100767174747674,1.0,3.30062156597061e-05,18,19
694,1.3692903022980243e-05,2.0,2.7000955168209664e-06,18,20
695,8.612024299160101e-06,3.0,1.246879662145975e-06,18,21
696,3.1922360200659033e-06,4.0,1.8381998560927352e-06,18,22
697,5.757385900877284e-06,5.0,2.381791777430546e-06,18,23
698,4.7237240755568974e-06,6.082762530298219,5.496642034723524e-07,18,24
699,6.485060053058056e-06,5.0990195135927845,2.6373541748883478e-06,18,25
700,7.306145335555186e-06,4.123105625617661,2.7639866850489365e-06,18,26
701,8.202723377249454e-06,3.1622776601683795,1.9359177487444047e-06,18,27
702,1.2762966061292119e-05,2.23606797749979,3.680888534023912e-06,18,28
703,0.00014638025876493045,1.4142135623730951,9.768116265647495e-06,18,29
704,0.0009570778888902576,1.0,3.229826142156172e-05,18,30
705,0.00016189389938811997,1.4142135623730951,1.2046938055840925e-05,18,31
706,1.2676735218670655e-05,2.23606797749979,4.778288487501607e-07,18,32
707,1.0777222414774681e-05,3.1622776601683795,3.2702282569164723e-06,18,33
708,7.043720298152752e-06,4.123105625617661,3.284921396948541e-07,18,34
709,7.971485406679238e-06,5.0990195135927845,2.073654534297083e-06,18,35
710,4.8241172195911045e-06,6.324555320336759,2.1880501608757346e-06,18,36
711,5.852493804680303e-06,5.385164807134504,4.4532894339207213e-07,18,37
712,6.109092565890265e-06,4.47213595499958,3.611709519533943e-07,18,38
713,8.342187088385776e-06,3.605551275463989,2.952152860671726e-06,18,39
714,7.464518025958212e-06,2.8284271247461903,1.6169088268717788e-06,18,40
715,1.0658674252659458e-05,2.23606797749979,3.2375994215928647e-06,18,41
716,1.1053170693136006e-05,2.0,2.7791126048455017e-06,18,42
717,8.956743327631815e-06,2.23606797749979,3.144756209257653e-06,18,43
718,7.588361889005931e-06,2.8284271247461903,9.239157722028071e-07,18,44
719,1.0197138927734006e-05,3.605551275463989,3.3736571860568557e-06,18,45
720,5.180477772284963e-06,4.47213595499958,1.7910760300217816e-06,18,46
721,4.73860986185267e-06,5.385164807134504,1.1381187015111953e-06,18,47
722,0.0009037418443156708,1.0,2.2971983779756003e-05,19,20
723,1.4959057493041158e-05,2.0,1.6682269822437848e-06,19,21
724,2.961840595272344e-06,3.0,1.947846335296529e-06,19,22
725,1.1978792834708355e-05,4.0,3.752279082799999e-06,19,23
726,3.428320157250226e-06,7.0710678118654755,4.707460372728041e-07,19,24
727,4.338985576486482e-06,6.082762530298219,2.376517050197376e-06,19,25
728,6.6798344933331995e-06,5.0990195135927845,2.903683925600086e-06,19,26
729,8.975460527692632e-06,4.123105625617661,2.1055181395599687e-06,19,27
730,1.069141103066441e-05,3.1622776601683795,3.7072780307127085e-06,19,28
731,6.78533179098158e-06,2.23606797749979,2.2252860460808405e-06,19,29
732,0.0001330742438566027,1.4142135623730951,1.3283674919672475e-05,19,30
733,0.0009498444217837265,1.0,3.1608461254512754e-05,19,31
734,0.00014177605599040863,1.4142135623730951,1.6004453362079782e-06,19,32
735,1.683606671262524e-05,2.23606797749979,4.467239286847879e-06,19,33
736,8.766417849752937e-06,3.1622776601683795,3.669289200081682e-07,19,34
737,4.585252715293679e-06,4.123105625617661,1.6473009488439624e-06,19,35
738,1.4271802172337855e-06,7.280109889280518,1.3007229961720407e-06,19,36
739,5.355987463149913e-06,6.324555320336759,4.272095014297775e-07,19,37
740,5.3227907704264255e-06,5.385164807134504,3.37719513125977e-07,19,38
741,2.888216248902924e-06,4.47213595499958,1.908303289027481e-06,19,39
742,5.211612336090872e-06,3.605551275463989,1.3916274654438846e-06,19,40
743,3.738463143570591e-06,2.8284271247461903,2.0937829612697776e-06,19,41
744,1.0635327245684783e-05,2.23606797749979,2.897228487099656e-06,19,42
745,1.6693076876834252e-05,2.0,4.744465072157867e-06,19,43
746,1.336836635499006e-05,2.23606797749979,1.237782951961238e-06,19,44
747,1.4205436030479982e-05,2.8284271247461903,4.405738710422205e-06,19,45
748,1.113813183483408e-05,3.605551275463989,2.77079581380917e-06,19,46
749,9.05601934687972e-06,4.47213595499958,1.6098929784056076e-06,19,47
750,0.0009488281205934829,1.0,1.2251267608145745e-05,20,21
751,1.4768450917579976e-05,2.0,2.919293686241879e-06,20,22
752,6.1948748846863674e-06,3.0,1.8535619519936072e-06,20,23
753,4.269859998484944e-06,8.06225774829855,5.098960611609355e-07,20,24
754,7.943443341192117e-06,7.0710678118654755,2.148674897510857e-06,20,25
755,4.88517637149591e-06,6.082762530298219,1.673390247805319e-06,20,26
756,4.064699140279628e-06,5.0990195135927845,1.168507498139453e-06,20,27
757,6.131619905309021e-06,4.123105625617661,1.8825175483595461e-06,20,28
758,7.767945334486928e-06,3.1622776601683795,1.828820616884287e-06,20,29
759,1.56760317185035e-05,2.23606797749979,3.0308291335455396e-06,20,30
760,0.00017838334441914872,1.4142135623730951,9.680380929790734e-06,20,31
761,0.0008629484643896697,1.0,3.916378266014313e-06,20,32
762,0.00019448207570864744,1.4142135623730951,1.0407171719924518e-05,20,33
763,1.4886870480590881e-05,2.23606797749979,4.7470191778236844e-07,20,34
764,8.371349345309537e-06,3.1622776601683795,1.7800397151772474e-06,20,35
765,1.232593021052046e-06,8.246211251235321,8.284663027903619e-07,20,36
766,4.3754085166116175e-06,7.280109889280518,3.800105823256186e-07,20,37
767,4.310740227793577e-06,6.324555320336759,3.0086784699371093e-07,20,38
768,6.025736151103468e-06,5.385164807134504,1.8580462259045589e-06,20,39
769,6.062057454390572e-06,4.47213595499958,1.289906441246073e-06,20,40
770,6.181554179649795e-06,3.605551275463989,1.8505584090853393e-06,20,41
771,5.705779788025969e-06,2.8284271247461903,1.603417163978725e-06,20,42
772,2.3513038416130977e-05,2.23606797749979,3.725762900260801e-06,20,43
773,1.8986857554514895e-05,2.0,1.400683721571153e-06,20,44
774,1.0620510553695151e-05,2.23606797749979,2.511214701421297e-06,20,45
775,9.802556333973686e-06,2.8284271247461903,2.019692896931202e-06,20,46
776,7.027960927154975e-06,3.605551275463989,1.2572077424327764e-06,20,47
777,0.0010010019664408374,1.0,1.3629343678787783e-05,21,22
778,1.617813889380551e-05,2.0,1.7206874682029834e-06,21,23
779,2.8656557390497916e-06,9.055385138137417,3.7773388494763223e-07,21,24
