,crosstalk,distance,error,pix1,pix2
831,3.993697011853297e-06,8.06225774829855,5.884348608474713e-07,23,27
832,3.5813076451865336e-06,7.0710678118654755,4.182327597640537e-07,23,28
833,4.626590068351042e-06,6.082762530298219,2.7185606791974054e-07,23,29
834,6.529864697685257e-06,5.0990195135927845,7.058987615713246e-07,23,30
835,5.0639779087582106e-06,4.123105625617661,5.952058765445652e-07,23,31
836,8.428446866208175e-06,3.1622776601683795,8.73224111024671e-07,23,32
837,1.4719392666641658e-05,2.23606797749979,9.461079902455083e-07,23,33
838,0.00017782884856651742,1.4142135623730951,2.7913386705934962e-06,23,34
839,0.0010485883469961183,1.0,8.684604061976126e-06,23,35
840,2.0157175954618634e-06,11.180339887498949,3.96709921341275e-07,23,36
841,3.2909558845439124e-06,10.198039027185569,5.46715292572132e-07,23,37
842,2.0817030484781687e-06,9.219544457292887,4.289129959023845e-07,23,38
843,1.8301764625786883e-06,8.246211251235321,2.7778515236474794e-07,23,39
844,4.177326885991349e-06,7.280109889280518,5.814773301154615e-07,23,40
845,2.944209780525854e-06,6.324555320336759,4.831203111685292e-07,23,41
846,5.062880116809484e-06,5.385164807134504,6.188091337881073e-07,23,42
847,5.615892960477894e-06,4.47213595499958,6.021531458735939e-07,23,43
848,8.652825868706745e-06,3.605551275463989,8.51143775474683e-07,23,44
849,8.336694670907152e-06,2.8284271247461903,8.615665498446197e-07,23,45
850,1.5130536942623645e-05,2.23606797749979,1.1692128112612607e-06,23,46
851,1.3140416401339393e-05,2.0,1.0912002179308728e-06,23,47
852,0.0010579891515572306,1.0,1.6470439868671096e-05,24,25
853,1.6033624022746356e-05,2.0,1.697829506989815e-06,24,26
854,8.489857799235534e-06,3.0,1.395489867512442e-06,24,27
855,5.415035219797768e-06,4.0,6.380849903931422e-07,24,28
856,5.114437599519231e-06,5.0,3.037656739704201e-07,24,29
857,3.105824104714674e-06,6.0,7.236937108525746e-07,24,30
858,4.184029278657532e-06,7.0,7.665905909303053e-07,24,31
859,4.26294978800306e-06,8.0,1.0483069748492362e-06,24,32
860,2.6020271855935982e-06,9.0,5.298080266655886e-07,24,33
861,1.4163033589375342e-06,10.0,3.0080194662675246e-07,24,34
862,-3.4290893710904215e-07,11.0,,24,35
863,0.0009345690636859432,1.0,1.2885774592331333e-05,24,36
864,0.00016118992579680248,1.4142135623730951,6.482842044386047e-06,24,37
865,1.4109514460087073e-05,2.23606797749979,1.845818393287507e-06,24,38
866,8.839389792419362e-06,3.1622776601683795,7.3096948307681e-07,24,39
867,7.752293979363464e-06,4.123105625617661,1.2233050695755024e-06,24,40
868,5.716600034006907e-06,5.0990195135927845,1.0251265492071377e-06,24,41
869,4.561432491831448e-06,6.082762530298219,8.685012830938861e-07,24,42
870,4.460997851561316e-06,7.0710678118654755,7.325044069145327e-07,24,43
871,4.94554969516395e-06,8.06225774829855,1.0182585062886175e-06,24,44
872,1.4189308192663264e-06,9.055385138137417,5.914197333737413e-07,24,45
873,3.4176659748378273e-06,10.04987562112089,9.368739919323397e-07,24,46
874,1.5052810429352498e-06,11.045361017187261,6.243549414656236e-07,24,47
875,0.0011094489565097814,1.0,2.0937148490766595e-05,25,26
876,7.687999814275571e-06,2.0,2.4032878069716086e-06,25,27
877,7.161225878227775e-06,3.0,8.34992950658538e-07,25,28
878,5.8840295856303975e-06,4.0,3.3510337813580416e-07,25,29
879,3.834767775237607e-06,5.0,1.1496064750321695e-06,25,30
880,7.522058762930121e-06,6.0,1.355941242693073e-06,25,31
881,4.918573071429793e-06,7.0,2.4047132913971624e-06,25,32
882,2.6471756001229733e-06,8.0,6.512568941665013e-07,25,33
883,3.477389108405738e-06,9.0,5.248346809657254e-07,25,34
884,9.473962013249526e-07,10.0,5.050253906515135e-07,25,35
885,0.00015038422537648108,1.4142135623730951,7.598285253425194e-06,25,36
886,0.001011976256611418,1.0,3.542035383902363e-05,25,37
887,0.00017316992786996216,1.4142135623730951,1.247584478520636e-05,25,38
888,1.1183670501024883e-05,2.23606797749979,9.096773311104534e-07,25,39
889,6.789550465735519e-06,3.1622776601683795,1.7762982442471628e-06,25,40
890,7.505207185103047e-06,4.123105625617661,1.7642489637393493e-06,25,41
891,7.253229724724119e-06,5.0990195135927845,1.550077818212651e-06,25,42
892,4.429589611227841e-06,6.082762530298219,9.154599316076738e-07,25,43
893,9.43132197909194e-06,7.0710678118654755,2.327330940278145e-06,25,44
894,8.591016176587848e-06,8.06225774829855,2.890698943680929e-06,25,45
895,4.802046693108733e-06,9.055385138137417,2.355897973741884e-06,25,46
896,1.4629048772486211e-06,10.04987562112089,1.3252660314703307e-06,25,47
897,0.0009599155537365345,1.0,1.792878792847173e-05,26,27
898,1.2566059382168126e-05,2.0,1.0263460167142494e-06,26,28
899,6.607192469666125e-06,3.0,3.496111099667919e-07,26,29
900,6.288247222678114e-06,4.0,1.1743513042320552e-06,26,30
901,2.6800291707790457e-06,5.0,6.827494895371309e-07,26,31
902,3.6242267319725684e-06,6.0,1.2019563310786785e-06,26,32
903,2.5383229373150933e-06,7.0,5.668604612087291e-07,26,33
904,3.404147986366352e-06,8.0,4.882067346590698e-07,26,34
905,2.042799421422581e-06,9.0,6.166241465501283e-07,26,35
906,1.3482843572958078e-05,2.23606797749979,1.778376802367229e-06,26,36
907,0.00016125309650579802,1.4142135623730951,8.087920863338046e-06,26,37
908,0.0009072756736824256,1.0,1.810341547474892e-05,26,38
909,0.00015130073704825114,1.4142135623730951,3.1580381568871315e-06,26,39
910,1.1751481133001988e-05,2.23606797749979,1.7562687925557264e-06,26,40
911,4.992232717575773e-06,3.1622776601683795,1.1076090776681402e-06,26,41
912,7.17661989704659e-06,4.123105625617661,1.238757100189919e-06,26,42
913,3.183006350497346e-06,5.0990195135927845,6.770610759344232e-07,26,43
914,2.547211912593796e-06,6.082762530298219,8.656401395168502e-07,26,44
915,3.875735862860821e-06,7.0710678118654755,1.2011851862702479e-06,26,45
916,4.737330291471087e-06,8.06225774829855,1.37020750966662e-06,26,46
917,2.5126133657827736e-06,9.055385138137417,1.004329779785737e-06,26,47
918,0.0011239603236419462,1.0,1.0242015285608673e-05,27,28
919,1.2950959336050852e-05,2.0,4.950106652636464e-07,27,29
920,7.762073543742007e-06,3.0,1.5205790591999504e-06,27,30
921,8.634306560333189e-06,4.0,1.3780533285966327e-06,27,31
922,1.0975588489695611e-05,5.0,2.8989343778092e-06,27,32
923,5.1638715804046866e-06,6.0,8.7812139252812e-07,27,33
924,3.6564635253529584e-06,7.0,5.287256344624862e-07,27,34
925,4.263152552248144e-06,8.0,1.011109350796653e-06,27,35
926,5.310684266409719e-06,3.1622776601683795,1.317258191529992e-06,27,36
927,1.228035985536989e-05,2.23606797749979,3.118357960144899e-06,27,37
928,0.00015706615100447152,1.4142135623730951,1.0008519353245505e-05,27,38
929,0.0010493263229364948,1.0,8.671184893570524e-06,27,39
930,0.00015769231409230915,1.4142135623730951,7.777556375613927e-06,27,40
931,1.1524281127987758e-05,2.23606797749979,2.00500727658232e-06,27,41
932,2.7588800162913407e-06,3.1622776601683795,8.911254515453319e-07,27,42
933,5.4761656174562385e-06,4.123105625617661,9.766679830168872e-07,27,43
934,6.254942371108583e-06,5.0990195135927845,1.6874349754771968e-06,27,44
935,3.7867332082820436e-06,6.082762530298219,1.5976376142828137e-06,27,45
936,4.751700898119785e-06,7.0710678118654755,1.896839394925145e-06,27,46
937,3.4194070736123014e-06,8.06225774829855,1.6291158427582979e-06,27,47
938,0.0010001246096857264,1.0,4.025038127329462e-06,28,29
939,2.1107899048054e-05,2.0,1.3101538335870896e-06,28,30
940,5.168565042341827e-06,3.0,6.190553756007218e-07,28,31
941,5.432871804305636e-06,4.0,7.281713774494955e-07,28,32
942,5.320596271564374e-06,5.0,5.833165127248598e-07,28,33
943,5.61595619930956e-06,6.0,5.050147733433318e-07,28,34
944,4.000078180701034e-06,7.0,5.523702976062655e-07,28,35
945,6.059917655436087e-06,4.123105625617661,7.106061224729148e-07,28,36
946,8.094116930354396e-06,3.1622776601683795,8.906777730684561e-07,28,37
947,1.2563616667186402e-05,2.23606797749979,1.0934299435711444e-06,28,38
948,0.00016163128928344867,1.4142135623730951,2.656314233371226e-06,28,39
949,0.0009506682908901216,1.0,9.077716018695442e-06,28,40
950,0.00014675102955799565,1.4142135623730951,3.525769012291816e-06,28,41
951,1.2836554763115988e-05,2.23606797749979,1.0168663576848647e-06,28,42
952,5.766496906728857e-06,3.1622776601683795,6.267248791830105e-07,28,43
953,7.0129025594856335e-06,4.123105625617661,7.935386241122175e-07,28,44
954,4.487747052933154e-06,5.0990195135927845,6.561491058112793e-07,28,45
955,4.289742323092167e-06,6.082762530298219,6.465835213998327e-07,28,46
956,4.4434037126553625e-06,7.0710678118654755,6.59099250286355e-07,28,47
957,0.0011082719996822943,1.0,4.515085707828148e-06,29,30
958,1.3372321188576991e-05,2.0,4.903579513552202e-07,29,31
959,7.2023070115796625e-06,3.0,3.7083549639101177e-07,29,32
960,6.456455617129476e-06,4.0,3.3432476295581464e-07,29,33
961,6.030751285994267e-06,5.0,3.066179846881168e-07,29,34
962,5.141217516908831e-06,6.0,3.0508226690650026e-07,29,35
963,5.142715586172376e-06,5.0990195135927845,3.0823768476827077e-07,29,36
964,5.96827478426372e-06,4.123105625617661,3.377136411953344e-07,29,37
965,7.384201749504424e-06,3.1622776601683795,3.7455268160923614e-07,29,38
966,1.2561504471508853e-05,2.23606797749979,4.3948106451707826e-07,29,39
967,0.0001490051098268837,1.4142135623730951,1.66627836450598e-06,29,40
968,0.0009252202039851846,1.0,4.1437257467754415e-06,29,41
969,0.00015422304371651423,1.4142135623730951,1.681681006735068e-06,29,42
970,1.1765449709898193e-05,2.23606797749979,4.5509301643595215e-07,29,43
971,7.062181770248965e-06,3.1622776601683795,3.6412720557673636e-07,29,44
972,5.680581583665844e-06,4.123105625617661,3.2878099384181587e-07,29,45
973,5.130016883150272e-06,5.0990195135927845,3.1292756924981e-07,29,46
974,4.742920071805564e-06,6.082762530298219,3.009823458260476e-07,29,47
975,0.0011019509007052248,1.0,1.342892139487439e-05,30,31
976,1.4742066727787411e-05,2.0,2.263829061381693e-06,30,32
977,5.855076753959487e-06,3.0,8.415577676938102e-07,30,33
978,5.622119315188585e-06,4.0,6.194793300027993e-07,30,34
979,7.234442101399471e-06,5.0,1.1226056614256378e-06,30,35
980,3.2122465615316184e-06,6.082762530298219,8.328356429884223e-07,30,36
981,5.959645316491366e-06,5.0990195135927845,1.450289815771182e-06,30,37
982,9.076102241483931e-06,4.123105625617661,1.70047771786034e-06,30,38
983,6.528293806327808e-06,3.1622776601683795,6.481303461679168e-07,30,39
984,1.4821922628185575e-05,2.23606797749979,1.8835562747377196e-06,30,40
985,0.00018461804692772017,1.4142135623730951,6.45087675297789e-06,30,41
986,0.0010728349719025696,1.0,1.4590796533119134e-05,30,42
987,0.00014952335711822186,1.4142135623730951,4.5225488698020085e-06,30,43
988,1.2341456334295844e-05,2.23606797749979,1.8099783345754373e-06,30,44
989,9.636233075919683e-06,3.1622776601683795,1.7762837241476663e-06,30,45
990,7.0016988673229055e-06,4.123105625617661,1.5561939277955752e-06,30,46
991,6.506750519307926e-06,5.0990195135927845,1.5086233253662258e-06,30,47
992,0.0009253629809668616,1.0,1.5092498849731741e-05,31,32
993,9.857178099747195e-06,2.0,1.0209432142795906e-06,31,33
994,6.49469670835283e-06,3.0,6.403287660275494e-07,31,34
995,8.213426873717888e-06,4.0,1.088657697159883e-06,31,35
996,2.616236336370781e-06,7.0710678118654755,6.704200702437686e-07,31,36
997,5.195039247563484e-06,6.082762530298219,1.1363614180723614e-06,31,37
998,5.28146098405267e-06,5.0990195135927845,1.1046211052429538e-06,31,38
999,5.389964010234383e-06,4.123105625617661,5.675947515894126e-07,31,39
1000,8.702690399721553e-06,3.1622776601683795,1.273335100591725e-06,31,40
1001,1.216136793966537e-05,2.23606797749979,1.4701394210409198e-06,31,41
1002,0.00017461550117809813,1.4142135623730951,5.2927572990515375e-06,31,42
1003,0.0009631848052004474,1.0,1.0649394029097373e-05,31,43
1004,0.00015485969407883358,1.4142135623730951,5.5898223692516615e-06,31,44
1005,1.3492499071593846e-05,2.23606797749979,1.7830910334415675e-06,31,45
1006,8.563668426325103e-06,3.1622776601683795,1.4486275208264245e-06,31,46
1007,6.046357364409013e-06,4.123105625617661,1.2220720253810149e-06,31,47
1008,0.0010998285649881682,1.0,1.3308670853605259e-05,32,33
1009,1.3118762667571407e-05,2.0,1.020412170300133e-06,32,34
1010,6.475234119075216e-06,3.0,1.3247849521573525e-06,32,35
1011,4.2473306303143275e-06,8.06225774829855,1.283034739073614e-06,32,36
1012,1.6753525398737841e-06,7.0710678118654755,1.4633350174294515e-06,32,37
1013,3.4396370548380104e-06,6.082762530298219,1.7782642737636983e-06,32,38
1014,2.7885882755579434e-06,5.0990195135927845,4.546616695342791e-07,32,39
1015,4.6096939930643015e-06,4.123105625617661,1.4722213474045397e-06,32,40
1016,6.0012259710952435e-06,3.1622776601683795,1.5858620828353047e-06,32,41
1017,1.4760463567150289e-05,2.23606797749979,2.220488277646294e-06,32,42
1018,0.00015418885453002135,1.4142135623730951,5.414370677054001e-06,32,43
1019,0.0009352521597596977,1.0,2.335517633011945e-05,32,44
1020,0.0001674138164988078,1.4142135623730951,1.2920102084751261e-05,32,45
1021,1.5715349641796867e-05,2.23606797749979,4.325001328327385e-06,32,46
1022,2.801397578065511e-06,3.1622776601683795,1.8621391687508995e-06,32,47
1023,0.0009435675216031307,1.0,7.245601007377597e-06,33,34
1024,1.4657997400799766e-05,2.0,1.2705473621012393e-06,33,35
1025,4.664210810411838e-06,9.055385138137417,7.64955550387223e-07,33,36
1026,4.100042351453805e-06,8.06225774829855,8.149691220394367e-07,33,37
1027,5.295200791141945e-06,7.0710678118654755,9.040755672666501e-07,33,38
1028,4.775364907852328e-06,6.082762530298219,5.029159649899635e-07,33,39
1029,4.531089446968055e-06,5.0990195135927845,7.763598550413076e-07,33,40
1030,6.0771513412481625e-06,4.123105625617661,8.839853602941085e-07,33,41
1031,7.076878455105049e-06,3.1622776601683795,9.187219770891811e-07,33,42
1032,1.2666389838129892e-05,2.23606797749979,1.0905083838397353e-06,33,43
1033,0.00016224194213254923,1.4142135623730951,4.778308191441604e-06,33,44
1034,0.0011020715812954504,1.0,1.3135988457815213e-05,33,45
1035,0.00016771152606489073,1.4142135623730951,5.188493713516129e-06,33,46
1036,1.3977893156807699e-05,2.23606797749979,1.501670451966602e-06,33,47
1037,0.001102518892775687,1.0,8.448533271545186e-06,34,35
1038,1.0925320880570333e-06,10.04987562112089,2.758875435147306e-07,34,36
1039,2.441299976198749e-06,9.055385138137417,4.409429705878831e-07,34,37
1040,2.2425848562170565e-06,8.06225774829855,4.175694621574612e-07,34,38
1041,4.79347803662397e-06,7.0710678118654755,4.355900504119862e-07,34,39
1042,5.513630272524726e-06,6.082762530298219,6.298008978771418e-07,34,40
1043,2.638290006840467e-06,5.0990195135927845,4.316481869502432e-07,34,41
1044,6.766197834553396e-06,4.123105625617661,6.768934714515185e-07,34,42
1045,9.987985017392055e-06,3.1622776601683795,7.657368331041532e-07,34,43
1046,1.232428170255741e-05,2.23606797749979,9.558232849839736e-07,34,44
1047,0.0001273241233252457,1.4142135623730951,3.1569729270357517e-06,34,45
1048,0.0009010940378656754,1.0,8.455809175074543e-06,34,46
1049,0.00016068497305827406,1.4142135623730951,3.5739887964784165e-06,34,47
1050,1.4542317919426706e-06,11.045361017187261,5.168379145455484e-07,35,36
1051,3.16174126134104e-06,10.04987562112089,9.311823449127039e-07,35,37
1052,3.545017575041543e-06,9.055385138137417,9.47148656275249e-07,35,38
1053,4.3066642677486965e-06,8.06225774829855,5.131698665300802e-07,35,39
1054,5.736192471593602e-06,7.0710678118654755,1.0720850458928264e-06,35,40
1055,5.4832052446936194e-06,6.082762530298219,1.021952728705393e-06,35,41
1056,4.403692801462536e-06,5.0990195135927845,8.670554349834278e-07,35,42
1057,5.814862771961572e-06,4.123105625617661,8.46008202640831e-07,35,43
1058,7.359180232163969e-06,3.1622776601683795,1.267580686895783e-06,35,44
1059,1.532534260000805e-05,2.23606797749979,1.990761366019857e-06,35,45
1060,0.00017164490878075577,1.4142135623730951,6.807854524588454e-06,35,46
1061,0.001076968108538693,1.0,1.7135326933036573e-05,35,47
1062,0.0009036257653063928,1.0,1.8881315736174277e-05,36,37
1063,9.988967862331499e-06,2.0,1.874673696752131e-06,36,38
1064,6.688927957788955e-06,3.0,6.624042857048872e-07,36,39
1065,6.49714401759303e-06,4.0,1.2938040694258783e-06,36,40
1066,3.5446313371919275e-06,5.0,9.252159901122643e-07,36,41
1067,5.629403664689785e-06,6.0,1.088838070749819e-06,36,42
1068,5.208314958125511e-06,7.0,8.616565215529719e-07,36,43
1069,1.7972329865881495e-06,8.0,7.195949373352867e-07,36,44
1070,3.70615039354946e-06,9.0,1.1592886144134468e-06,36,45
1071,3.3974323952300615e-06,10.0,1.1442705586348312e-06,36,46
1072,2.392731337993397e-06,11.0,9.663113411911168e-07,36,47
1073,0.001007042236526248,1.0,3.106501417326892e-05,37,38
1074,1.0796282564041282e-05,2.0,8.960468544468094e-07,37,39
1075,7.265201070364854e-06,3.0,1.8672930917010832e-06,37,40
1076,6.702737598497027e-06,4.0,1.6913534614915657e-06,37,41
1077,5.3178729074944085e-06,5.0,1.3425118482532108e-06,37,42
1078,3.240347707296289e-06,6.0,7.880850821817411e-07,37,43
1079,2.8831123945142966e-06,7.0,1.31273426908023e-06,37,44
1080,2.09843230157553e-06,8.0,1.4785301692964911e-06,37,45
1081,5.378146798883874e-06,9.0,2.597692786582844e-06,37,46
1082,1.752541317033956e-06,10.0,1.5138337308165944e-06,37,47
1083,0.0009479481240586033,1.0,8.30641211289629e-06,38,39
1084,1.4137419556680571e-05,2.0,2.432650934526156e-06,38,40
1085,5.2796379167089015e-06,3.0,1.411917947085864e-06,38,41
1086,6.4899273706014555e-06,4.0,1.4118399452015105e-06,38,42
1087,6.196188700797738e-06,5.0,1.0592281395269666e-06,38,43
1088,4.056629517265756e-06,6.0,1.4319459061122663e-06,38,44
1089,5.690572032325038e-06,7.0,2.1207416435796118e-06,38,45
1090,1.5392656070425571e-06,8.0,1.1816731399197525e-06,38,46
1091,4.481157525086111e-06,9.0,2.0463821427573044e-06,38,47
1092,0.0009989381629628895,1.0,8.222137384352757e-06,39,40
1093,1.1988281153381581e-05,2.0,8.924916684975865e-07,39,41
1094,7.570435275221926e-06,3.0,6.953329588023096e-07,39,42
1095,5.44658000738584e-06,4.0,5.512334240805328e-07,39,43
1096,3.963848728648788e-06,5.0,5.250144857439168e-07,39,44
1097,3.667874108918463e-06,6.0,5.180412653162715e-07,39,45
1098,4.1286455813861655e-06,7.0,5.529234910739802e-07,39,46
1099,4.651178869869253e-06,8.0,5.87573616640016e-07,39,47
1100,0.0009570583968059733,1.0,1.6117993880894998e-05,40,41
1101,9.549778379133492e-06,2.0,1.4911390624895146e-06,40,42
1102,4.7950685779845715e-06,3.0,8.548484115363316e-07,40,43
1103,5.27174112395914e-06,4.0,1.3217715935755438e-06,40,44
1104,3.223978488895476e-06,5.0,1.1828321259821225e-06,40,45
1105,4.525363804415082e-06,6.0,1.4537050456995837e-06,40,46
1106,3.290651201172941e-06,7.0,1.2490699890244247e-06,40,47
1107,0.0010462557610207473,1.0,1.516457945349167e-05,41,42
1108,1.3456033198818274e-05,2.0,1.4045346440356486e-06,41,43
1109,2.5571827413121713e-06,3.0,8.833853135740578e-07,41,44
1110,3.7980823784701502e-06,4.0,1.2171494512919694e-06,41,45
1111,4.660810235916483e-06,5.0,1.3933158284491105e-06,41,46
1112,3.5791367985181627e-06,6.0,1.2292655588796404e-06,41,47
1113,0.0010288009169224697,1.0,1.1774280808414637e-05,42,43
1114,1.5138678884032987e-05,2.0,1.9741795312381912e-06,42,44
1115,6.028427769667081e-06,3.0,1.378759042331838e-06,42,45
1116,6.321518911001416e-06,4.0,1.4496046473545245e-06,42,46
1117,3.828279080548259e-06,5.0,1.1341789068902168e-06,42,47
1118,0.000978927429413191,1.0,1.2621478390488158e-05,43,44
1119,9.392079416920918e-06,2.0,1.314205486681908e-06,43,45
1120,7.514868127967302e-06,3.0,1.1935694829320875e-06,43,46
1121,8.268121995647475e-06,4.0,1.2558068350388608e-06,43,47
1122,0.0009188887704525302,1.0,2.2037926908632177e-05,44,45
1123,1.1256936113322821e-05,2.0,2.550271791177618e-06,44,46
1124,8.638858215097359e-06,3.0,2.2552255664002923e-06,44,47
1125,0.0009381624856905325,1.0,3.0376287066835877e-05,45,46
1126,1.3137985077501186e-05,2.0,3.6513629646832636e-06,45,47
1127,0.0010567165503125558,1.0,3.586233237075005e-05,46,47
